"INDEX"	"TT?(Y/N/MB/NA)"	"MACAQUE?(Y/N/MB/NA)"	"TC_OR_CT?(Y/N/MB/NA)"	"RELEVANT?(Y/N/MB/NA)"	"REVIEW(Y/N)"	"READ_BY(A/D/R)"	"COMMENT"	"DOI"	"PMID"	"PMCID"	"FULL_TEXT_URL"	"PDF_URL"	"TITLE"	"ABSTRACT"	"KEYWORDS"
191	"Y"	"Y"	"Y"	"Y"		"D/A"	"full of typos already in the abstract"	"10.1002/cne.901620302"	1150923		"https://onlinelibrary.wiley.com/doi/10.1002/cne.901620302"	"https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.901620302"	"Some aspects of the organization of the thalamic reticular complex†"	"Anatomical methods which depend upon the anterograde axonal transport of isotopically labeled neuronal proteins or the retrograde axonal transport of the enzyme Horseradis peroxidase have been used to elucidate the relationships between the reticular complex and the dorsal thalamus and cerebral cortex Injections of tritiated amino acide in the dorsal thalamus or cerebrasl cortex in rate cats and monkey show that as the bundles of thalamo-cortical and cortico-thalamic fibers joining a paarticular dorsal thalamic nucleus to its associated area of the cerebral cortex traverse the reticular complex they each give rise tp dense zone of terminals occupying a sector of reticular complex which is relatively constant for that dorsal thalamic nucleus and cortical area However because of the wide extent of the dendritic fields of the reticular cells and the degree of overlap between the sectors of the complex subtended by adjacent dorsal thalamic nuclei and adjacent cortical areas it is likely that the reticular complex samples thalamo-cortical and cortico-thalamic activity in a somewhat unspecific manner Fibers passing to the reticular complex from the intralaminar nuclei of the thalamus appear to be associated with the projection from the intralaminar nuclei of the thalamus appear to be associatied with the projection from the intralaminar nuclei to the striatu Injections of tritiated amino acids in the reticular complex itself and injections of horseradish peroxidase in various other parts of the brain show that the only efferent pathway from thr reticular complex terminates in the nuclei of the dorsal thalamus The reticdular complex does not appear to send fibers to other components of the ventral thalamus nor to the cerebral cortex"	
1075	"Y"	"Y"	"Y"	"Y"		"D/A"		"10.1016/0304-3940(93)90415-h"	7504225		"https://linkinghub.elsevier.com/retrieve/pii/030439409390415H"	"://linkinghub.elsevier.com/"	"Spinothalamocortical inputs nonpreferentially innervate the superficial and deep cortical layers of SI"	"Using a combined anterograde and retrograde tracing technique we examined the distribution pattern of the thalamocortical cells which projected to superficial layers of the hand region of the primary somatosensory cortex hSI and quantitatively analyzed the retrogradely labeled cells which putatively contacted terminals of the spinothalamic tract STT in the squirrel monkey and the macaque Less than  of the superficial hSI projecting cells were putatively contacted by terminals of cervical enlargement spinothalamic neurons These cells were primarily located in ventro-posterior lateral ventroposterior inferior and centrolateral nuclei Although the number of superficial hSI projecting cells numbered less than  of the total hSI projecting cells their patterns of location and their proportion of overlap with STT terminals within each thalamic nucleus were similar It is suggested that the spinothalamic nociceptive information input to the cortex equally accesses both superficial and deep SI"	"Spinothalamic terminal; Thalamocortical cell; Anterograde transport; Retrograde transport; Squirrel monkey; Macaque monkey; Nociception;"
96	"Y"	"Y"	"Y"	"Y"		"D/A"		"10.1016/0168-0102(96)01045-0"	8856718		"https://linkinghub.elsevier.com/retrieve/pii/0168010296010450"	"://linkinghub.elsevier.com/"	"Origin of thalamocortical projections to the presupplementary motor area (pre-SMA) in the macaque monkey"	"The presupplementary motor area pre-SMA is a recently defined cortical motor area that is located immediately rostral to the supplementary motor area SMA and is considered to play more complex roles in motor control than the SMA In the present study we examined the distribution of cells of origin of thalamocortical projections to the pre-SMA in the macaque monkey Under the guidance of intracortical microstimulation mapping the retrograde tracer biotinylated dextran amine was injected into the pre-SMA Retrogradely labeled neurons were distributed primarily in the parvicellular division of the ventroanterior nucleus VApc oral division of the ventrolateral nucleus VLo area X and mediodorsal nucleus MD Some labeled neurons were also observed in the medial and caudal divisions of the ventrolateral nucleus The results indicate that the pre-SMA may receive not only basal ganglia inputs via the VApc VLo and MD but also a cerebellar input via the X"	"Presupplementary motor area; Thalamocortical projections; Premotor areas; Motor control; Voluntary movement; Primates; AD; anterodorsal nucleus of the thalamus; AM; anteromedial nucleus of the thalamus; AV; anteroventral nucleus of the thalamus; Cd; caudate nucleus; CeM; centromedial nucleus of the thalamus; CL; centrolateral nucleus of the thalamus; CM; centre médian nucleus of the thalamus; Fr; fasciculus retroflexus; GPe; external segment of the globus pallidus; GPi; internal segment of the globus pallidus; IAM; interanteromedial nucleus of the thalamus; LD; laterodorsal nucleus of the thalamus; LG; lateral geniculate body; LP; lateroposterior nucleus of the thalamus; MD; mediodorsal nucleus of the thalamus; MG; medial geniculate body; Mt; mammillothalamic tract; Pcn; paracentral nucleus of the thalamus; Pf; parafascicular nucleus of the thalamus; Pulo; oral division of the pulvinar; Put; putamen; R; reticular nucleus of the thalamus; Re; reuniens nucleus of the thalamus; Rh; rhomboid nucleus of the thalamus; STN; subthalamic nucleus; VApc; parvicellular division of the ventroanterior nucleus of the thalamus; VAmc; magnocellular division of the ventroanterior nucleus of the thalamus; VLc; caudal division of the ventrolateral nucleus of the thalamus; VLm; medial division of the ventrolateral nucleus of the thalamus; VLo; oral division of the ventrolateral nucleus of the thalamus; VPI; ventroposteroinferior nucleus of the thalamus; VPLc; caudal division of the ventroposterolateral nucleus of the thalamus; VPLo; oral division of the ventroposterolateral nucleus of the thalamus; VPM; ventroposteromedial nucleus of the thalamus; VPMpc; parvicellular division of the VPM; X; area X of the thalamus;"
923	"Y"	"Y"	"Y"	"NA"		"D/A/D"		"10.3109/08990229109144731"	1646557		"https://www.tandfonline.com/doi/full/10.3109/08990229109144731"	"https://www.tandfonline.com/doi/epdf/10.3109/08990229109144731?needAccess=true&role=button"	"The Relationship between Thalamocortical Connections and Stimulus-Evoked Metabolic Activity in the Ventroposterior Nucleus of the Monkey"	"Although a highly organized system of reciprocal projections exists between the cerebral cortex and the thalamus the relationship of the thalamocortical projections to functional activity remains unclear This study attempts to identify the correlation between thalamic relay cells and functional activity evoked in the ventroposterior nucleus VP of cynomolgus and squirrel monkeys Wheatgerm agglutinin conjugated to horseradish peroxidase WGAHRP was iontophoretically injected into physiologically determined sites in the somatosensory cortex resulting in retrogradely labeled cells and anterogradely labeled terminals in corresponding somatosensory thalamic regions In the same animals -deoxyglucose DG experiments were carried out  days later using the somatic stimuli identified as best exciting the cortical neurons Stimulation to the limbs produced crescent-shaped clusters of metabolic label arranged in a somatotopically organized fashion in the ventral posterior lateral nucleus VPL Following WGAHRP injections into area b the stimulus-evoked DG label was colocalized with the retrograde and anterograde tracer This finding suggests that the location of stimulus-evoked metabolic activity can be predicted by the presence of transported WGAHRP clusters"	"somatosensory thalamus; WGAHRP; -deoxyglucose; cytochrome oxidase; thalamic rod;"
2459	"Y"	"Y"	"Y"	"Y"		"D/A"		"10.1016/0006-8993(84)90606-1"	6478229		"https://linkinghub.elsevier.com/retrieve/pii/0006-8993(84)90606-1"	"://linkinghub.elsevier.com/"	"Corticothalamic connections from the second somatosensory area and neighboring regions in the lateral sulcus of macaque monkeys"	"Corticothalamic connections were shown between the second somatosensory area in primates and the ventroposterior nuclei of the thalamus These projections were topographically arranged with those from the hindlimb portions of SII traced to the most lateral and posterior parts of the ventroposterior lateral nucleus VPLc and those from the forelimb located medially within VPLc The densest labeling was found ventrally in VPLc and dorsally within ventroposterior inferior n VPI only after injections of the forelimb A more scattered dorsal distribution of labeling was seen in the rest of VPLc from injections involving more proximal parts of the body representation in SII"	"second somatosensory area; primates; corticothalamic connections;"
416				"Y"	"Y"	"D/A"	"review on multiple animals"	"10.1016/s0361-9230(00)00364-6"	11179837		"https://linkinghub.elsevier.com/retrieve/pii/S0361923000003646"	"://linkinghub.elsevier.com/"	"A comparative analysis of the morphology of corticothalamic projections in mammals"	"Recent anatomical tracing methods have revealed new principles underlying the organization of corticothalamic connections in the mammalian nervous system These data demonstrated the distribution of two types of synaptic contacts in the corticothalamic projection small  μm and giant  μm axon terminals We compare the organization of corticothalamic projections in the auditory somatosensory visual and motor systems of a variety of mammalian species including the monkey In all these systems and species both types of corticothalamic terminals have been observed Small endings formed the major corticothalamic terminal field whereas giant terminals were less numerous and formed additional terminal fields together with small terminals After comparing their spatial distribution as well as the degree of reciprocity between the corticothalamic and thalamocortical projections different roles are proposed for small and giant endings Small terminals are typically present in the projection serving the feed-back control of the cerebral cortex on the thalamic nucleus from which it receives its main projection In contrast giant terminals are involved in feed-forward projections by which activity from a cortical area is distributed via the thalamus to other parts of the cerebral cortex The cross-species and cross-systems comparison reveals differences in the mode of feed-forward projection which may be involved in the activation of other parts of the same cortical area or form part of a projection that activates other cortical areas"	"Rodent; Cat; Monkey; Tracing; Thalamus; Auditory cortex; Visual cortex; Motor cortex; Somatosensory cortex;"
151	"Y"	"Y"	"Y"	"Y"		"D/A"		"10.1002/(sici)1096-9861(19980629)396:2<169::aid-cne3>3.0.co;2-z"	9634140		"https://onlinelibrary.wiley.com/doi/10.1002/(SICI)1096-9861(19980629)396:2%3C169::AID-CNE3%3E3.0.CO;2-Z"	"https://onlinelibrary.wiley.com/doi/epdf/10.1002/%28SICI%291096-9861%2819980629%29396%3A2%3C169%3A%3AAID-CNE3%3E3.0.CO%3B2-Z"	"Dual morphology and topography of the corticothalamic terminals originating from the primary; supplementary motor; and dorsal premotor cortical areas in Macaque monkeys"	"In the motor somatosensory and auditory systems of rodents and cats the corticothalamic connection is composed of a main projection formed by small endings and a minor projection terminating with giant endings To establish whether the corticothalamic projection originating from motor cortical areas in primates exhibits the same duality the anterograde tracer biotinylated dextran amine was injected in eight macaque monkeys in the primary motor M n   the supplementary motor SMA n   and the dorsal premotor PMd n   cortical areas to label corticothalamic axons The corticothalamic projection originating from these three motor cortical areas was characterized by the presence of axon terminals constituting the same two types of endings observed both as boutons en passant and terminaux The population of small endings exhibited a mean cross-sectional maximum diameter of  μm SD   a range of diameters not overlapping that of giant endings mean diameter   μm SD   μm Topographically the giant endings originating from M were located in the same thalamic nucleus ventroposterolateral nucleus oral part in which the small endings were found In contrast the giant endings originating from SMA and PMd were located in a thalamic nucleus mediodorsal nucleus distinct from the main termination zone formed by small endings Along the rostrocaudal axis the giant endings were distributed in a restricted zone irrespective of the origin of the projection M SMA PMd The dual morphology of corticothalamic endings previously found in rodents and cats is present in the motor system of subhuman primates for both primary and nonprimary motor cortical areas J Comp Neurol     Wiley-Liss Inc"	
194	"Y"	"Y"	"Y"	"NA"		"D/A/D"		"10.1017/s1472928803000190"			"https://www.cambridge.org/core/journals/thalamus-and-related-systems/article/abs/dual-pattern-of-corticothalamic-projection-of-the-premotor-cortex-in-macaque-monkeys/DFB132B8EBB554B776FB24FDFAC72D75"		"The dual pattern of corticothalamic projection of the premotor cortex in macaque monkeys"	"The terminals formed by the corticothalamic axons are of two types small and giant endings This dual mode of corticothalamic projection has been found to be consistent across species mouse rat cat monkey and across systems visual auditory somatosensory and motor In the monkey this dual mode of projection has been demonstrated for the motor system in the case of the primary motor cortical area the supplementary motor area and the caudal part of the dorsal premotor cortex Based on biotinylated dextran amine anterograde tracing experiments a similar dual mode of termination morphology was found here for corticothalamic axons originating from the other three distinct sub-divisions of the premotor cortex Furthermore the pattern of arrangement of giant endings originating from the premotor cortex was found to be similar to that from the supplementary motor area but different to that from the primary motor cortex"	"Frontal lobe; Primate; Motor thalamus; Anterograde tracing; Axon terminal;"
242	"Y"	"Y"	"Y"	"Y"		"D/A"		"10.1093/cercor/bhn228"	19150924	"PMC2722423"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2722423/"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2722423/pdf/bhn228.pdf"	"The Thalamocortical Projection Systems in Primate: An Anatomical Support for Multisensory and Sensorimotor Interplay"	"Multisensory and sensorimotor integrations are usually considered to occur in superior colliculus and cerebral cortex but few studies proposed the thalamus as being involved in these integrative processes We investigated whether the organization of the thalamocortical TC systems for different modalities partly overlap representing an anatomical support for multisensory and sensorimotor interplay in thalamus In  macaque monkeys  neuroanatomical tracers were injected in the rostral and caudal auditory cortex posterior parietal cortex PEPEa in area  and dorsal and ventral premotor cortical areas PMd PMv demonstrating the existence of overlapping territories of thalamic projections to areas of different modalities sensory and motor TC projections distinct from the ones arising from specific unimodal sensory nuclei were observed from motor thalamus to PEPEa or auditory cortex and from sensory thalamus to PMdPMv The central lateral nucleus and the mediodorsal nucleus project to all injected areas but the most significant overlap across modalities was found in the medial pulvinar nucleus The present results demonstrate the presence of thalamic territories integrating different sensory modalities with motor attributes Based on the divergentconvergent pattern of TC and corticothalamic projections  distinct mechanisms of multisensory and sensorimotor interplay are proposed"	"auditory system; corticothalamic; monkey; motor system; somatosensory system; tracing"
182	"Y"	"Y"	"Y"	"Y"		"D/A"	"TT; macaque; but in four macaque monkeys with long-standing"	"10.1126/science.282.5391.1117"	9804549		"https://www.science.org/doi/10.1126/science.282.5391.1117"	"https://www.science.org/doi/reader/10.1126/science.282.5391.1117"	"Large-Scale Sprouting of Cortical Connections After Peripheral Injury in Adult Macaque Monkeys"	"Distributions of thalamic and cortical connections were investigated in four macaque monkeys with long-standing accidental trauma to a forelimb to determine whether the growth of new connections plays a role in the reorganization of somatosensory cortex that occurs after major alterations in peripheral somatosensory inputs In each monkey microelectrode recordings of cortical areas b and  demonstrated massive reorganizations of the cortex related to the affected limb Injections of tracers in area  of these monkeys revealed normal patterns of thalamocortical connections but markedly expanded lateral connections in areas b and  Thus the growth of intracortical but not thalamocortical connections could account for much of the reorganization of the sensory maps in cortex"	
20	"Y"	"Y"	"Y"	"Y"		"D/A"	"nigrothalamocortical system: Substantia Nigra to thalamus to cortex."	"10.1002/cne.902360304"	4056098		"https://onlinelibrary.wiley.com/doi/10.1002/cne.902360304"	"https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.902360304"	"Organization of the nigrothalamocortical system in the rhesus monkey"	"The nigrothalamocortical connections and their topography were analyzed by autoradiography and double or triple retrograde labeling with the fluorescent dyes Fast Blue Diamidino Yellow and Propidium Iodide Injections of tritiated leucine into different parts of the substantia nigra SN revealed that the medial SN projects to the medial magnocellular subdivisions of the ventral anterior VAmc and mediodorsal MDmc nuclei of the thalamus while the lateral SN projects to the more lateral and more posterior part of the VAmc and the paralaminar parvicellular and densocellular subdivisions of the mediodorsal nucleus MDmf MDpc and MDdc With the exception of the MDmf terminal areas observed in the mediodorsal nucleus were in the form of scattered clusters of grains Analysis of the thalamus in cases with fluorescent dye injections into the lateral orbital gyrus Walkers area  principal sulcus area  anterior bank of the arcuate gyrus areas  and  supplementary motor area area  and motor cortex area  revealed topographic organization of the nigrothalamocortical projection system The parts of the VAmc and MDmc which receive afferents from the medial part of the SN in turn project to the most anterior regions of the frontal lobe including principal sulcus and orbital cortex The lateral posterior VAmc MDmf MDpc and MDdc all of which receive afferents from the lateral part of the SN project to more posterior regions of the frontal lobe including in addition to the principal sulcus the frontal eye field and also areas of the premotor cortex These findings indicate that the SN has preferential targets in the thalamus and cerebral cortex which are segregated from those of the globus pallidus and cerebellum Whereas the motor cortex is the primary target of cerebellar output Asanuma et al b and the premotor cortex is the target of pallidal output Schell and Strick  the SN output appears to be directed more anteriorallyto the prefrontal cortex"	
636	"Y"	"Y"	"Y"	"Y"		"D/A"		"10.1523/jneurosci.15-06-04270.1995"	7540670	"PMC6577703"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6577703/"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6577703/pdf/jneuro_15_6_4270.pdf"	"Extent of intracortical arborization of thalamocortical axons as a determinant of representational plasticity in monkey somatic sensory cortex"	"The extent of intracortical arborization of individual thalamocortical axons in area b of the somatic sensory cortex and the degree of overlap in the cortical projections of relay cells in the ventral posterior nucleus of the thalamus were examined in macaque monkeys Paired intracortical deposits of Fast blue FB and Diamidino yellow DY separated by  microns were made by inserting crystals of dye into the tracks of tungsten microelectrodes used to record receptive field data on area b cells Each injection gave retrograde labeling of one or more clusters of cells extending in elongated anteroposterior arrays through the ventral posterior medial VPM or ventral posterior lateral VPL nucleus Double-labeled cells were only found when the distance between the centers of the dye deposits was less than  microns With interdeposit distances greater than  microns most clusters of retrogradely labeled cells had a majority of cells labeled by FB or DY However even with interdeposit distances of  mm the labeled clusters also contained significant numbers of cells labeled with the other dye These results and an accompanying regression analysis indicate that the extent of intracortical arborization of single thalamocortical axons in area b is no greater than  microns However adjoining cells in the same part of the thalamic body representation can project to cortical targets as discrepant as  mm It is proposed that the fine grain of the cortical representation depends upon inputs from the majority population of each thalamic cell cluster"	
232	"Y"	"Y"	"Y"	"Y"		"D"		"10.1016/j.neuroscience.2009.04.034"	19376204	"PMC2700123"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2700123/"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2700123/pdf/nihms111544.pdf"	"Laminar and modular organization of prefrontal projections to multiple thalamic nuclei"	"The prefrontal cortex projects to many thalamic nuclei in pathways associated with cognition emotion and action We investigated how multiple projection systems to the thalamus are organized in prefrontal cortex after injection of distinct retrograde tracers in the principal mediodorsal MD the limbic anterior medial AM and the motor-related ventral anteriorventral lateral VAVL thalamic nuclei in rhesus monkeys Neurons projecting to these nuclei were organized in interdigitated modules extending vertically within layers VI and V Projection neurons were also organized in layers The majority of projection neurons to MD or AM originated in layer VI  but a significant proportion  originated in layer V In contrast prefrontal neurons projecting to VAVL were equally distributed in layers V and VI Neurons directed to VAVL occupied mostly the upper part of layer V while neurons directed to MD or AM occupied mostly the deep part of layer V The highest proportions of projection neurons in layer V to each nucleus were found in dorsal and medial prefrontal areas The laminar organization of prefrontal cortico-thalamic projections differs from sensory systems where projections originate predominantly or entirely from layer VI Previous studies indicate that layer V cortico-thalamic neurons innervate through some large terminals thalamic neurons that project widely to superficial cortical layers The large population of prefrontal projection neurons in layer V may drive thalamic neurons triggering synchronization by recruiting several cortical areas through widespread thalamo-cortical projections to layer I These pathways may underlie the synthesis of cognition emotion and action"	"Macaca mulatta; mediodorsal thalamic nucleus; anterior thalamic nuclei; layer V pyramidal neurons; cortico-thalamic pathway"
82	"Y"	"Y"	"Y"	"Y"		"D/A"		"10.1002/cne.21647"	18253938	"PMC3757573"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3757573/"	"https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3757573/pdf/nihms512008.pdf"	"Thalamic Projections to the Posteromedial Cortex in the Macaque"	"The medial parietal posterior cingulate and retrospenial cortices collectively constitute a region of cortex referred to as the posteromedial cortices PMC In an effort to shed light on the neuroanatomical organization of the PMC we undertook a study to identify and analyze the thalamocortical connections of these cortices Retrograde tracer injections were placed in the posterior cingulate PCC retrosplenial RSC medial parietal cortices MPC and posterior cingulate sulcus PCS and the labeling patterns within the thalamus were analyzed Three afferent projection patterns were observed to the PMC from the thalamus a PCCRSC pattern that involved the anterior thalamic nuclei a MPC pattern that involved the lateral posterior and pulvinar nuclei and a PCS pattern that involved the ventral thalamic nuclei Additionally a shared pattern of projections from the anterior intralaminar nuclei AILN and posterior thalamic nuclei PTN to all cortical regions of the PMC was observed Our findings suggest that distinct regions within the PMC are supplied by distinctive patterns of thalamic input but also share common projections from intralaminar and posterior thalamic sources In addition we relate our findings to functional abnormalities in aging and dementia and address a domain-like pattern of thalamocortical labeling of the PMC that is drawn selectively and collectively from multiple thalamic nuclei"	"thalamus; medial parietal cortex; posterior cingulate cortex; retrosplenial cortex; precuneus; neuroanatomy"
