INDEX	MACAQUE_COUNT_IN_TA	OTHER_SPIECIES_COUNT_IN_TA	TC_CT_COUNT_IN_TA	THALAM_COUNT_IN_TA	CORTEX_COUNT_IN_TA	INJECT_COUNT_IN_TA	METHOD_COUNT_IN_TA	CONNECT_COUNT_IN_TA	NOT_TT	NOT_MACAQUE_BUT_OTHERS	RELEVANCE_INDEX
4670	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	Y		1.3540251005511053
6221	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	Y		1.3540251005511053
10328	0.0	19.0	0.0	0.0	14.0	0.0	0.0	0.0		Y	1.3540251005511053
5740	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	Y		1.3540251005511053
7844	0.0	9.0	0.0	0.0	14.0	0.0	0.0	0.0		Y	1.3540251005511053
8480	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Y		1.3540251005511053
5332	0.0	10.0	0.0	0.0	14.0	0.0	0.0	0.0		Y	1.3540251005511053
9530	0.0	8.0	0.0	0.0	14.0	0.0	0.0	0.0	Y	Y	1.3540251005511053
5311	0.0	2.0	0.0	0.0	14.0	0.0	0.0	0.0		Y	1.3540251005511053
10503	0.0	4.0	0.0	0.0	14.0	0.0	0.0	0.0		Y	1.3540251005511053
8850	0.0	10.0	0.0	0.0	14.0	0.0	0.0	0.0	Y		1.3540251005511053
7840	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Y		1.3540251005511053
4661	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	Y		1.3540251005511053
7087	0.0	3.0	0.0	0.0	14.0	0.0	0.0	0.0	Y	Y	1.3540251005511053
5402	4.0	15.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		1.3540251005511053
7369	0.0	11.0	0.0	0.0	14.0	0.0	0.0	0.0	Y		1.3540251005511053
6415	0.0	20.0	0.0	0.0	14.0	0.0	0.0	0.0	Y		1.3540251005511053
2386	0.0	4.0	0.0	0.0	14.0	0.0	0.0	0.0		Y	1.3540251005511053
7850	0.0	3.0	0.0	0.0	14.0	0.0	0.0	0.0	Y	Y	1.3540251005511053
8940	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	Y		1.3540251005511053
1325	14.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.3540251005511053
10099	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	Y		1.3540251005511053
9409	2.0	6.0	0.0	0.0	4.0	0.0	0.0	0.0	Y		1.3540251005511053
9678	0.0	6.0	0.0	0.0	14.0	0.0	0.0	0.0	Y	Y	1.3540251005511053
10677	0.0	6.0	0.0	0.0	13.0	0.0	0.0	0.0		Y	1.3195286648076294
8573	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.3195286648076294
8413	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	Y		1.3195286648076294
4616	6.0	25.0	0.0	0.0	1.0	0.0	0.0	0.0	Y		1.3195286648076294
10018	0.0	14.0	0.0	0.0	13.0	0.0	0.0	0.0	Y		1.3195286648076294
9596	0.0	10.0	0.0	0.0	13.0	0.0	0.0	0.0	Y	Y	1.3195286648076294
7771	0.0	9.0	0.0	0.0	13.0	0.0	0.0	0.0	Y	Y	1.3195286648076294
4965	0.0	17.0	0.0	0.0	13.0	0.0	0.0	0.0		Y	1.3195286648076294
5166	0.0	5.0	0.0	0.0	13.0	0.0	0.0	0.0	Y	Y	1.3195286648076294
6288	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.3195286648076294
5970	0.0	7.0	0.0	0.0	13.0	0.0	0.0	0.0		Y	1.3195286648076294
10313	0.0	8.0	0.0	0.0	13.0	0.0	0.0	0.0	Y	Y	1.3195286648076294
8796	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	Y		1.3195286648076294
7262	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	Y		1.3195286648076294
6562	0.0	8.0	0.0	0.0	13.0	0.0	0.0	0.0	Y	Y	1.3195286648076294
8844	0.0	3.0	0.0	0.0	13.0	0.0	0.0	0.0		Y	1.3195286648076294
6988	0.0	3.0	0.0	0.0	13.0	0.0	0.0	0.0		Y	1.3195286648076294
4552	0.0	4.0	0.0	0.0	13.0	0.0	0.0	0.0	Y		1.3195286648076294
4022	13.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.3195286648076294
9245	0.0	4.0	0.0	0.0	12.0	0.0	0.0	0.0		Y	1.2824746787307684
6548	0.0	14.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
6526	0.0	7.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
5016	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	Y		1.2824746787307684
5675	0.0	3.0	0.0	0.0	12.0	0.0	0.0	0.0	Y		1.2824746787307684
6957	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.2824746787307684
10386	0.0	16.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
5727	0.0	28.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
9268	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	Y		1.2824746787307684
7657	0.0	8.0	0.0	0.0	12.0	0.0	0.0	0.0		Y	1.2824746787307684
5064	0.0	3.0	0.0	0.0	12.0	0.0	0.0	0.0	Y		1.2824746787307684
6019	0.0	17.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
7942	0.0	2.0	0.0	0.0	12.0	0.0	0.0	0.0	Y		1.2824746787307684
1744	0.0	14.0	0.0	0.0	12.0	0.0	0.0	0.0		Y	1.2824746787307684
10561	0.0	6.0	0.0	0.0	12.0	0.0	0.0	0.0		Y	1.2824746787307684
9795	0.0	13.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
5009	12.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.2824746787307684
8572	12.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.2824746787307684
8041	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	Y		1.2824746787307684
6805	0.0	2.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
7018	12.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.2824746787307684
5418	0.0	4.0	0.0	0.0	12.0	0.0	0.0	0.0		Y	1.2824746787307684
5515	0.0	12.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
9693	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	Y		1.2824746787307684
8958	0.0	20.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
10514	0.0	7.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
5627	0.0	9.0	0.0	0.0	12.0	0.0	0.0	0.0	Y	Y	1.2824746787307684
9038	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Y		1.2424533248940002
8011	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	Y	Y	1.2424533248940002
6991	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
2981	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	Y		1.2424533248940002
9323	2.0	6.0	0.0	0.0	3.0	0.0	0.0	0.0	Y		1.2424533248940002
7001	3.0	15.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		1.2424533248940002
6898	0.0	4.0	0.0	0.0	11.0	0.0	0.0	0.0	Y	Y	1.2424533248940002
9325	0.0	10.0	0.0	0.0	11.0	0.0	0.0	0.0		Y	1.2424533248940002
7451	2.0	8.0	0.0	0.0	3.0	0.0	0.0	0.0	Y		1.2424533248940002
6262	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.2424533248940002
7239	0.0	3.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
8045	0.0	8.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
8531	0.0	12.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
7183	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		1.2424533248940002
7081	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
7339	11.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.2424533248940002
9912	0.0	6.0	0.0	0.0	11.0	0.0	0.0	0.0	Y	Y	1.2424533248940002
6769	0.0	14.0	0.0	0.0	11.0	0.0	0.0	0.0		Y	1.2424533248940002
9841	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
10413	0.0	7.0	0.0	0.0	11.0	0.0	0.0	0.0		Y	1.2424533248940002
9930	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
6718	0.0	5.0	0.0	0.0	11.0	0.0	0.0	0.0	Y	Y	1.2424533248940002
2348	0.0	10.0	0.0	0.0	11.0	0.0	0.0	0.0	Y	Y	1.2424533248940002
7968	0.0	3.0	0.0	0.0	11.0	0.0	0.0	0.0	Y	Y	1.2424533248940002
9998	0.0	3.0	0.0	0.0	11.0	0.0	0.0	0.0	Y	Y	1.2424533248940002
5350	0.0	3.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
5946	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		1.2424533248940002
10755	0.0	5.0	0.0	0.0	2.0	0.0	0.0	1.0	Y	Y	1.2424533248940002
9529	0.0	4.0	0.0	0.0	11.0	0.0	0.0	0.0	Y	Y	1.2424533248940002
7634	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		1.2424533248940002
4711	0.0	2.0	0.0	0.0	2.0	0.0	0.0	1.0	Y		1.2424533248940002
5703	11.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.2424533248940002
8475	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.2424533248940002
10087	0.0	8.0	0.0	0.0	11.0	0.0	0.0	0.0	Y	Y	1.2424533248940002
7607	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
7762	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
5522	0.0	18.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
8223	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	Y		1.2424533248940002
5320	0.0	2.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
6156	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
8520	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
5306	0.0	13.0	0.0	0.0	11.0	0.0	0.0	0.0		Y	1.2424533248940002
7494	0.0	2.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
8811	0.0	3.0	0.0	0.0	11.0	0.0	0.0	0.0	Y	Y	1.2424533248940002
10840	0.0	2.0	0.0	0.0	11.0	0.0	0.0	0.0	Y		1.2424533248940002
5258	0.0	6.0	0.0	0.0	11.0	0.0	0.0	0.0	Y	Y	1.2424533248940002
7034	0.0	19.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991851
2403	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	Y		1.1989476363991851
7914	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	Y		1.1989476363991851
9035	0.0	7.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991851
7861	0.0	7.0	0.0	0.0	10.0	0.0	0.0	0.0	Y		1.1989476363991851
10000	0.0	3.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991851
6673	10.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.1989476363991851
8473	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	Y		1.1989476363991851
9150	0.0	8.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991851
9835	0.0	2.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991851
9561	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	Y		1.1989476363991851
2300	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	Y		1.1989476363991851
8019	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	Y		1.1989476363991851
9682	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	Y		1.1989476363991851
9522	0.0	10.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991851
9056	10.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.1989476363991851
6184	0.0	2.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991851
8556	0.0	11.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991851
7652	0.0	2.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991851
7304	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	Y		1.1989476363991851
5661	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	Y		1.1989476363991851
7348	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.1989476363991851
9469	0.0	4.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991851
8853	0.0	8.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991851
7869	0.0	4.0	0.0	0.0	10.0	0.0	0.0	0.0	Y	Y	1.1989476363991851
9392	0.0	2.0	0.0	0.0	10.0	0.0	0.0	0.0	Y		1.1989476363991851
5005	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	Y		1.1989476363991851
6118	0.0	6.0	0.0	0.0	10.0	0.0	0.0	0.0		Y	1.1989476363991851
7589	0.0	6.0	0.0	0.0	10.0	0.0	0.0	0.0		Y	1.1989476363991851
6917	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
9671	0.0	4.0	0.0	0.0	9.0	0.0	0.0	0.0	Y	Y	1.1512925464970232
10689	0.0	9.0	0.0	0.0	9.0	0.0	0.0	0.0	Y	Y	1.1512925464970232
10017	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
10218	0.0	11.0	0.0	0.0	9.0	0.0	0.0	0.0		Y	1.1512925464970232
9033	0.0	4.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
5893	0.0	1.0	0.0	0.0	9.0	0.0	0.0	0.0		Y	1.1512925464970232
6119	9.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.1512925464970232
9613	0.0	2.0	0.0	0.0	9.0	0.0	0.0	0.0	Y	Y	1.1512925464970232
4362	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
9467	0.0	24.0	0.0	0.0	9.0	0.0	0.0	0.0	Y	Y	1.1512925464970232
6788	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
9269	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
8282	0.0	9.0	0.0	0.0	9.0	0.0	0.0	0.0		Y	1.1512925464970232
9476	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
9492	0.0	2.0	0.0	0.0	9.0	0.0	0.0	0.0	Y	Y	1.1512925464970232
5611	0.0	9.0	0.0	0.0	9.0	0.0	0.0	0.0	Y	Y	1.1512925464970232
5709	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.1512925464970232
6467	0.0	26.0	0.0	0.0	9.0	0.0	0.0	0.0		Y	1.1512925464970232
8113	9.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.1512925464970232
2373	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
6552	0.0	6.0	0.0	0.0	9.0	0.0	0.0	0.0		Y	1.1512925464970232
6644	0.0	10.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
10303	0.0	15.0	0.0	0.0	9.0	0.0	0.0	0.0	Y	Y	1.1512925464970232
6576	9.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.1512925464970232
4748	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
7665	0.0	9.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
7710	0.0	3.0	0.0	0.0	9.0	0.0	0.0	0.0		Y	1.1512925464970232
7483	0.0	4.0	0.0	0.0	9.0	0.0	0.0	0.0	Y	Y	1.1512925464970232
7415	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
4760	0.0	10.0	0.0	0.0	9.0	0.0	0.0	0.0	Y	Y	1.1512925464970232
7420	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
7017	0.0	6.0	0.0	0.0	9.0	0.0	0.0	0.0	Y	Y	1.1512925464970232
9867	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	Y		1.1512925464970232
7436	0.0	3.0	0.0	0.0	9.0	0.0	0.0	0.0	Y	Y	1.1512925464970232
5958	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
5957	0.0	12.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
7561	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
7575	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0		Y	1.0986122886681098
10211	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
9750	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
6002	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
8501	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
6004	0.0	18.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
7579	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		1.0986122886681098
6970	0.0	24.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
9745	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
5880	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
6010	8.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.0986122886681098
4521	0.0	8.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
7594	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
5101	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
5818	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
8493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
10177	0.0	12.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
8492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
5800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
7597	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.0986122886681098
10712	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
9755	0.0	1.0	0.0	0.0	8.0	0.0	0.0	0.0		Y	1.0986122886681098
3350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
10844	0.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0		Y	1.0986122886681098
4999	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
6274	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		1.0986122886681098
7374	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
6248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
6234	0.0	6.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
6228	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
8836	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
7466	0.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0		Y	1.0986122886681098
6193	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
8823	2.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		1.0986122886681098
9346	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
6127	8.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.0986122886681098
10579	0.0	20.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
9362	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
8621	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
8624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
6083	0.0	20.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
6076	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
6067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
9379	0.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0		Y	1.0986122886681098
9380	0.0	6.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
10253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
5110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
6030	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
1667	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		1.0986122886681098
9489	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
8768	0.0	11.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
5748	0.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
9606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
5463	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
5454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
4245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
7776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
5404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
9992	0.0	13.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
5389	8.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.0986122886681098
5364	0.0	27.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
4335	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
4336	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
7816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
8662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
4383	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
4740	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
9672	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
5282	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	Y		1.0986122886681098
8658	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
8448	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
9683	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
7853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
5236	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
4430	0.0	5.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
9688	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
7887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
7902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
10065	0.0	4.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
4722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
8717	0.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
8244	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.0986122886681098
8364	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
10751	0.0	5.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
7927	0.0	20.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
9869	0.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0		Y	1.0986122886681098
7628	0.0	14.0	0.0	0.0	8.0	0.0	0.0	0.0		Y	1.0986122886681098
7646	0.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
7651	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
9983	0.0	3.0	0.0	0.0	0.0	0.0	0.0	2.0	Y	Y	1.0986122886681098
9527	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
5631	0.0	16.0	0.0	0.0	8.0	0.0	0.0	0.0		Y	1.0986122886681098
4721	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
7753	0.0	16.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
8266	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
5615	0.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
7711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
5113	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.0986122886681098
5122	0.0	9.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
5566	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	Y		1.0986122886681098
7749	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	Y		1.0986122886681098
4179	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Y		1.0986122886681098
8439	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0		Y	1.0986122886681098
4464	0.0	24.0	0.0	0.0	0.0	2.0	0.0	0.0		Y	1.0986122886681098
8281	0.0	3.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
8867	0.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	Y	Y	1.0986122886681098
