SOURCE,EXTERNAL_ID,PMCID,DOI,AUTHORS,PUBLICATION_YEAR,PUBLICATION_MONTH,TITLE,JOURNAL,VOLUME,ISSUE,PAGE_INFO,PUBLISHER,TIMES_CITED,GRANTS,OPEN_ACCESS,LICENSE,FIRST_PUB_DATE (dd/mm/yyyy),EMBARGO_DATE (dd/mm/yyyy),IN_EPMC,EPMC_AUTH_MAN
MED,16147516,PMC1569499,10.1098/rstb.2005.1658,"Cowey, Alan",2005,6,The Ferrier Lecture 2004 what can transcranial magnetic stimulation tell us about how the brain works?,"Philos Trans R Soc Lond B Biol Sci",360,"1458","1185-1205",,39,"",N,,2005-06-01,,Y,N
MED,3385485,PMC6569329,10.1523/jneurosci.08-06-01962.1988,"Schwartz, ML; Zheng, DS; Goldman-Rakic, PS",1988,6,Periodicity of GABA-containing cells in primate prefrontal cortex.,"J Neurosci",8,"6","1962-1970",,21,"""NINDS NIH HHS"":""P01-NS 22807"",""NIMH NIH HHS"":""R01 MH38546""",N,cc by-nc-sa,1988-06-01,,Y,N
MED,10094338,PMC7056119,,"Polonara, G; Fabri, M; Manzoni, T; Salvolini, U",1999,2,Localization of the first and second somatosensory areas in the human cerebral cortex with functional MR imaging.,"AJNR Am J Neuroradiol",20,"2","199-205",,53,"",N,,1999-02-01,,Y,N
MED,9368932,PMC1692062,10.1098/rstb.1997.0130,"Berthoz, A",1997,10,Parietal and hippocampal contribution to topokinetic and topographic memory.,"Philos Trans R Soc Lond B Biol Sci",352,"1360","1437-1448",,82,"",N,,1997-10-01,,Y,N
PMC,PMC6863370,PMC6863370,,"",2011,11,Poster Session III,"Neuropsychopharmacology",36,"Suppl 1","S324-S449",,0,"",N,,2011-11-30,,Y,N
PMC,PMC6863383,PMC6863383,,"",2012,11,Poster Session I,"Neuropsychopharmacology",38,"Suppl 1","S79-S197",,0,"",N,,2012-11-30,,Y,N
MED,6198495,PMC6564760,10.1523/jneurosci.04-01-00309.1984,"Livingstone, MS; Hubel, DH",1984,1,Anatomy and physiology of a color system in the primate visual cortex.,"J Neurosci",4,"1","309-356",,761,"""NEI NIH HHS"":""EY01995"",""NEI NIH HHS"":""EY07042"",""NEI NIH HHS"":""R01 EY00605""",N,cc by-nc-sa,1984-01-01,,Y,N
MED,17949854,PMC2693002,10.1016/j.peptides.2007.09.002,"Bodnar, Richard J",2007,12,Endogenous opiates and behavior: 2006.,"Peptides",28,"12","2435-2513",,32,"""NIDA NIH HHS"":""R01 DA004194-04A1""",N,,2007-09-11,,Y,N
MED,6864254,PMC6564440,10.1523/jneurosci.03-07-01389.1983,"Blasdel, GG; Lund, JS",1983,7,Termination of afferent axons in macaque striate cortex.,"J Neurosci",3,"7","1389-1413",,223,"""NEI NIH HHS"":""EY-03321"",""NEI NIH HHS"":""EY-04064""",N,,1983-07-01,,Y,N
MED,822423,PMC430806,10.1073/pnas.73.8.2928,"Hudspeth, AJ; Ruark, JE; Kelly, JP",1976,8,Cytoarchitectonic mapping by microdensitometry.,"Proc Natl Acad Sci U S A",73,"8","2928-2931",,13,"",N,,1976-08-01,,Y,N
MED,17148833,PMC5471532,10.1155/2006/287276,"Lee, Lucy; Siebner, Hartwig; Bestmann, Sven",2006,,Rapid modulation of distributed brain activity by Transcranial Magnetic Stimulation of human motor cortex.,"Behav Neurol",17,"3-4","135-148",,17,"""Wellcome Trust"":""ID_NOT_SUPPLIED""",Y,cc by,2006-01-01,,Y,N
PMC,PMC6863380,PMC6863380,,"",2012,11,Poster Session III,"Neuropsychopharmacology",38,"Suppl 1","S314-S446",,0,"",N,,2012-11-30,,Y,N
MED,4972909,,10.1016/0014-4886(68)90058-7,"Massopust, LC; White, RJ; Wolin, LR; Albin, MS; Yashon, D; Taslitz, N",1968,10,Electrical activity of the isolated macaque brain.,"Exp Neurol",22,"2","303-325",,2,"",N,,1968-10-01,,N,N
PMC,PMC1261473,PMC1261473,,"",1965,1,Connections of the Cerebral Cortex,"J Anat",99,"Pt 1","182-182",,0,"",N,,1965-01-01,,Y,N
MED,10727474,PMC1736874,10.1136/jnnp.68.4.405,"Solomon, T; Dung, NM; Kneen, R; Gainsborough, M; Vaughn, DW; Khanh, VT",2000,4,Japanese encephalitis.,"J Neurol Neurosurg Psychiatry",68,"4","405-415",,258,"",N,,2000-04-01,,Y,N
MED,12716950,PMC6742313,10.1523/jneurosci.23-08-03423.2003,"Davis, Matthew H; Johnsrude, Ingrid S",2003,4,Hierarchical processing in spoken language comprehension.,"J Neurosci",23,"8","3423-3431",,374,"",N,,2003-04-01,,Y,N
MED,8815931,PMC6578926,10.1523/jneurosci.16-20-06537.1996,"Kiorpes, L; Walton, PJ; O'Keefe, LP; Movshon, JA; Lisberger, SG",1996,10,Effects of early-onset artificial strabismus on pursuit eye movements and on neuronal responses in area MT of macaque monkeys.,"J Neurosci",16,"20","6537-6553",,61,"""NEI NIH HHS"":""EY02017"",""NEI NIH HHS"":""EY03878"",""NEI NIH HHS"":""R01 EY005864"",""NEI NIH HHS"":""R01 EY002017"",""NEI NIH HHS"":""EY05864"",""NEI NIH HHS"":""R01 EY003878""",N,,1996-10-01,,Y,N
MED,4962197,PMC496153,10.1136/jnnp.30.2.140,"Powell, TP; Cowan, WM",1967,4,The interpretation of the degenerative changes in the intralaminar nuclei of the thalamus.,"J Neurol Neurosurg Psychiatry",30,"2","140-153",,61,"",N,,1967-04-01,,Y,N
MED,20822291,PMC2979343,10.1037/a0020311,"Purcell, Braden A; Heitz, Richard P; Cohen, Jeremiah Y; Schall, Jeffrey D; Logan, Gordon D; Palmeri, Thomas J",2010,10,Neurally constrained modeling of perceptual decision making.,"Psychol Rev",117,"4","1113-1143",,174,"""Air Force Office of Scientific Research"":""FA9550-07-1-0192"",""National Institutes of Health"":""RO1-MH55806; RO1-EY13358; P30-EY08126; P30-HD015052"",""National Science Foundation"":""SBE-0542013"",""NEI NIH HHS"":""P30 EY008126"",""NIMH NIH HHS"":""R01 MH055806"",""National Science Foundation"":""BCS-0218507; BCS-0446806; BCS-0646588"",""NEI NIH HHS"":""P30-EY08126"",""James S. McDonnell Foundation"":""ID_NOT_SUPPLIED"",""NICHD NIH HHS"":""P30 HD015052"",""NEI NIH HHS"":""R01 EY008890"",""E. Bronson Ingram Chair in Neuroscience"":""ID_NOT_SUPPLIED"",""NEI NIH HHS"":""R01 EY013358"",""NEI NIH HHS"":""R01-EY08890"",""NICHD NIH HHS"":""P30-HD015052""",N,,2010-10-01,,Y,N
MED,14157007,PMC1261280,,"MATTHEWS, MR",1964,4,FURTHER OBSERVATIONS ON TRANSNEURONAL DEGENERATION IN THE LATERAL GENICULATE NUCLEUS OF THE MACAQUE MONKEY.,"J Anat",98,"","255-263",,23,"",N,,1964-04-01,,Y,N
MED,20026110,PMC2845533,10.1016/j.neubiorev.2009.12.007,"Wahlstrom, Dustin; White, Tonya; Luciana, Monica",2010,4,Neurobehavioral evidence for changes in dopamine system activity during adolescence.,"Neurosci Biobehav Rev",34,"5","631-648",,119,"""NIMH NIH HHS"":""T32 MH017069-26"",""NIDA NIH HHS"":""R01 DA017843"",""NIDA NIH HHS"":""R01 DA017843-05"",""NIMH NIH HHS"":""T32 MH017069""",N,,2009-12-21,,Y,N
MED,25306204,PMC4394607,10.1016/j.schres.2014.08.032,"Abayomi, Olukayode; Amato, Davide; Bailey, Candace; Bitanihirwe, Byron; Bowen, Lynneice; Burshtein, Shimon; Cullen, Alexis; Fusté, Montserrat; Herrmann, Ana P; Khodaie, Babak; Kilian, Sanja; Lang, Qortni A; Manning, Elizabeth E; Massuda, Raffael; Nurjono, Milawaty; Sadiq, Sarosh; Sanchez-Gutierrez, Teresa; Sheinbaum, Tamara; Shivakumar, Venkataram; Simon, Nicholas; Spiteri-Staines, Anneliese; Sirijit, Suttajit; Toftdahl, Nanna Gilliam; Wadehra, Sunali; Wang, Yi; Wigton, Rebekah; Wright, Susan; Yagoda, Sergey; Zaytseva, Yuliya; O'Shea, Anne; DeLisi, Lynn E",2014,11,"The 4th Schizophrenia International Research Society Conference, 5-9 April 2014, Florence, Italy: a summary of topics and trends.","Schizophr Res",159,"2-3","e1-22",,0,"""NIMH NIH HHS"":""R13 MH082446"",""NIMH NIH HHS"":""R13MH082446"",""NIDA NIH HHS"":""R13 DA036925"",""NIDA NIH HHS"":""R13DA036925""",N,,2014-10-11,,Y,N
MED,13641116,PMC1244301,,"HEWITT, W",1959,4,The mammalian caudate nucleus.,"J Anat",93,"2","169-176",,1,"",N,,1959-04-01,,Y,N
MED,8158267,PMC6577120,10.1523/jneurosci.14-04-02236.1994,"Huntsman, MM; Isackson, PJ; Jones, EG",1994,4,Lamina-specific expression and activity-dependent regulation of seven GABAA receptor subunit mRNAs in monkey visual cortex.,"J Neurosci",14,"4","2236-2259",,61,"""NEI NIH HHS"":""EY07193"",""NINDS NIH HHS"":""NS-21377""",N,cc by-nc-sa,1994-04-01,,Y,N
PMC,PMC7419731,PMC7419731,,"",2020,7,Abstracts,"Res Pract Thromb Haemost",4,"Suppl 1","1-1311",,0,"",Y,cc by-nc-nd,2020-07-01,,Y,N
MED,17581848,PMC3646069,10.1152/jn.00258.2007,"Walton, Mark M G; Bechara, Bernard; Gandhi, Neeraj J",2007,10,Role of the primate superior colliculus in the control of head movements.,"J Neurophysiol",98,"4","2022-2037",,48,"""NEI NIH HHS"":""EY015485"",""NEI NIH HHS"":""EY015060"",""NEI NIH HHS"":""F32 EY015060"",""NEI NIH HHS"":""R01 EY015485""",N,,2007-06-20,,Y,N
PMC,PMC6863402,PMC6863402,,"",2013,11,"Poster Session III-Wednesday : Wednesday, December 11, 2013","Neuropsychopharmacology",38,"Suppl 2","S435-S593",,0,"",N,,2013-11-27,,Y,N
MED,15056709,PMC6730018,10.1523/jneurosci.4098-03.2004,"Reutimann, Jan; Yakovlev, Volodya; Fusi, Stefano; Senn, Walter",2004,3,Climbing neuronal activity as an event-based cortical representation of time.,"J Neurosci",24,"13","3295-3303",,90,"",N,,2004-03-01,,Y,N
MED,2329373,PMC6570210,10.1523/jneurosci.10-04-01154.1990,"Rodman, HR; Gross, CG; Albright, TD",1990,4,Afferent basis of visual response properties in area MT of the macaque. II. Effects of superior colliculus removal.,"J Neurosci",10,"4","1154-1164",,129,"""NIMH NIH HHS"":""MH-194120""",N,cc by-nc-sa,1990-04-01,,Y,N
MED,20953364,PMC2952897,10.4061/2010/859101,"Chouliaras, L; Sierksma, A S R; Kenis, G; Prickaerts, J; Lemmens, M A M; Brasnjevic, I; van Donkelaar, EL; Martinez-Martinez, P; Losen, M; De Baets, MH; Kholod, N; van Leeuwen, F; Hof, PR; van Os, J; Steinbusch, H W M; van den Hove, D L A; Rutten, B P F",2010,10,Gene-environment interaction research and transgenic mouse models of Alzheimer's disease.,"Int J Alzheimers Dis",2010,"","859101",,5,"",Y,cc by,2010-10-05,,Y,N
MED,13762988,,10.1002/cne.901150205,"LOCKE, S",1960,10,The projection of the medial pulvinar of the macaque.,"J Comp Neurol",115,"","155-169",,30,"",N,,1960-10-01,,N,N
MED,17079663,PMC6674551,10.1523/jneurosci.2376-06.2006,"Cavanaugh, James; Alvarez, Bryan D; Wurtz, Robert H",2006,11,Enhanced performance with brain stimulation: attentional shift or visual cue?,"J Neurosci",26,"44","11347-11358",,32,"""Intramural NIH HHS"":""ID_NOT_SUPPLIED""",N,,2006-11-01,,Y,N
MED,12481193,PMC6741692,10.1111/j.1527-3458.2002.tb00235.x,"Robinson, Susan E",2002,,Buprenorphine: an analgesic with an expanding role in the treatment of opioid addiction.,"CNS Drug Rev",8,"4","377-390",,33,"",N,,2002-01-01,,Y,N
PMC,PMC6863369,PMC6863369,,"",2011,11,Poster Session I,"Neuropsychopharmacology",36,"Suppl 1","S75-S197",,0,"",N,,2011-11-30,,Y,N
MED,3115935,PMC1261662,,"Joschko, MA; Sanderson, KJ",1987,2,Cortico-cortical connections of the motor cortex in the brushtailed possum (Trichosurus vulpecula).,"J Anat",150,"","31-42",,7,"",N,,1987-02-01,,Y,N
MED,8083747,PMC6577073,10.1523/jneurosci.14-09-05437.1994,"Rolls, ET; Baylis, LL",1994,9,"Gustatory, olfactory, and visual convergence within the primate orbitofrontal cortex.","J Neurosci",14,"9","5437-5452",,251,"",N,cc by-nc-sa,1994-09-01,,Y,N
MED,17104718,PMC1252354,,"Waller, WH",1938,7,The Thalamus of the Cat after Hemidecortication.,"J Anat",72,"Pt 4","475-487",,10,"",N,,1938-07-01,,Y,N
MED,10703043,PMC1692724,10.1098/rstb.2000.0548,"Stephan, KE; Zilles, K; Kötter, R",2000,1,Coordinate-independent mapping of structural and functional data by objective relational transformation (ORT).,"Philos Trans R Soc Lond B Biol Sci",355,"1393","37-54",,51,"",N,,2000-01-01,,Y,N
MED,9861034,PMC28108,10.1073/pnas.95.26.15706,"Hatsopoulos, NG; Ojakangas, CL; Paninski, L; Donoghue, JP",1998,12,Information about movement direction obtained from synchronous activity of motor cortical neurons.,"Proc Natl Acad Sci U S A",95,"26","15706-15711",,138,"",N,,1998-12-01,,Y,N
MED,13815097,,10.1037/h0039208,"DE VALOIS, RL; SMITH, CJ; KITAI, ST",1959,12,Electrical responses of primate visual system: II. Recordings from single oncells of macaque lateral geniculate nucleus.,"J Comp Physiol Psychol",52,"","635-641",,5,"",N,,1959-12-01,,N,N
MED,10380677,PMC1689920,10.1098/rspb.1999.0718,"Scannell, JW; Young, MP",1999,5,Neuronal population activity and functional imaging.,"Proc Biol Sci",266,"1422","875-881",,32,"""Wellcome Trust"":""ID_NOT_SUPPLIED""",N,,1999-05-01,,Y,N
MED,8665473,PMC172884,10.1128/cmr.9.1.100,"Clements, JE; Zink, MC",1996,1,Molecular biology and pathogenesis of animal lentivirus infections.,"Clin Microbiol Rev",9,"1","100-117",,88,"",N,,1996-01-01,,Y,N
MED,20034062,PMC3765018,10.1002/cne.22218,"McNeal, David W; Darling, Warren G; Ge, Jizhi; Stilwell-Morecraft, Kimberly S; Solon, Kathryn M; Hynes, Stephanie M; Pizzimenti, Marc A; Rotella, Diane L; Vanadurongvan, Tyler; Morecraft, Robert J",2010,3,Selective long-term reorganization of the corticospinal projection from the supplementary motor cortex following recovery from lateral motor cortex injury.,"J Comp Neurol",518,"5","586-621",,62,"""NINDS NIH HHS"":""R01 NS046367"",""NINDS NIH HHS"":""R56 NS046367"",""NINDS NIH HHS"":""NS 046367"",""NINDS NIH HHS"":""NS 33003""",N,,2010-03-01,,Y,N
MED,13991344,,10.1126/science.141.3582.733-a,"SANCES, A; LARSON, SJ; JACOBS, JE",1963,8,Electronarcosis and evoked cortical responses.,"Science",141,"3582","733-735",,2,"",N,,1963-08-01,,N,N
MED,19698803,PMC2818133,10.1016/j.arr.2009.08.002,"Manini, Todd M",2010,1,Energy expenditure and aging.,"Ageing Res Rev",9,"1","1-11",,101,"""NIA NIH HHS"":""N01-AG-6-2101"",""NIA NIH HHS"":""P30 AG028740-01"",""NIA NIH HHS"":""N01-AG-6-2103"",""NIA NIH HHS"":""P30 AG028740"",""NIA NIH HHS"":""P30AG028740"",""NIA NIH HHS"":""N01-AG-6_2106"",""Intramural NIH HHS"":""ID_NOT_SUPPLIED""",N,,2009-08-19,,Y,N
MED,13620800,,10.1037/h0038922,"DE VALOIS, RL; SMITH, CJ; KAROLY, AJ; KITAI, ST",1958,12,Electrical responses of primate visual system. I. Different layers of macaque lateral geniculate nucleus.,"J Comp Physiol Psychol",51,"6","662-668",,11,"",N,,1958-12-01,,N,N
MED,8922431,PMC6579078,10.1523/jneurosci.16-23-07757.1996,"Matsumura, M; Chen, D; Sawaguchi, T; Kubota, K; Fetz, EE",1996,12,Synaptic interactions between primate precentral cortex neurons revealed by spike-triggered averaging of intracellular membrane potentials in vivo.,"J Neurosci",16,"23","7757-7767",,92,"""NINDS NIH HHS"":""NS12542"",""NINDS NIH HHS"":""R37 NS012542"",""NCRR NIH HHS"":""P51 RR000166"",""NINDS NIH HHS"":""R01 NS012542"",""NCRR NIH HHS"":""RR00166""",N,cc by-nc-sa,1996-12-01,,Y,N
PMC,PMC4209821,PMC4209821,10.1089/jwh.2014.ab05.abstracts,"",2014,10,"Abstracts from the NIH Office of Research on Women's HealthEleventh Annual Interdisciplinary Women's Health Research SymposiumNovember 6, 2014 : Eleventh Annual NIH Interdisciplinary Women's Health Research Symposium November 6, 2014","J Womens Health (Larchmt)",23,"10","849-877",,0,"",N,,2014-10-01,,Y,N
MED,27294413,PMC4896275,10.1186/s40246-016-0063-5,"",2016,5,"Human genome meeting 2016 : Houston, TX, USA. 28 February - 2 March 2016.","Hum Genomics",10 Suppl 1,"","12",,4,"",Y,cc by,2016-05-26,,Y,N
PMC,PMC7741497,PMC7741497,,"",2020,1,Program Abstracts from The GSA 2020 Annual Scientific Meeting “Turning 75: Why Age Matters”,"Innov Aging",4,"Suppl 1","NP-NP",,0,"",Y,cc by,2020-01-01,,Y,N
MED,26305006,PMC4364461,10.1093/schbul/sbv010,"",2015,3,"Abstracts for the 15th International Congress on Schizophrenia Research (ICOSR), March 28-April 1, 2015, Colorado Springs, Colorado.","Schizophr Bull",41 Suppl 1,"","S1-341",,2,"""Medical Research Council"":""MR/K002813/1"",""Medical Research Council"":""1354824"",""Medical Research Council"":""1116129"",""Medical Research Council"":""MC_U120088464"",""Medical Research Council"":""MR/L010305/1""",N,,2015-03-01,,Y,N
MED,10460274,PMC6782533,10.1523/jneurosci.19-17-07679.1999,"Wu, CW; Kaas, JH",1999,9,Reorganization in primary motor cortex of primates with long-standing therapeutic amputations.,"J Neurosci",19,"17","7679-7697",,87,"""NINDS NIH HHS"":""NS16446""",N,,1999-09-01,,Y,N
MED,19252181,PMC2651108,10.1093/schbul/sbp021,"",2009,3,"Abstracts of the 12th International Congress on Schizophrenia Research (ICOSR). March 28-April 1, 2009. San Diego, California, USA.","Schizophr Bull",35 Suppl 1,"","1-377",,0,"",N,,2009-03-01,,Y,N
MED,7298491,PMC1233347,,"Schofield, SP; Everitt, BJ",1981,5,The organisation of catecholamine-containing neurons in the brain of the rhesus monkey (Macaca mulatta).,"J Anat",132,"Pt 3","391-418",,40,"",N,,1981-05-01,,Y,N
MED,16939970,PMC1664671,10.1098/rstb.2006.1887,"Sohur, U Shivraj; Emsley, Jason G; Mitchell, Bartley D; Macklis, Jeffrey D",2006,9,"Adult neurogenesis and cellular brain repair with neural progenitors, precursors and stem cells.","Philos Trans R Soc Lond B Biol Sci",361,"1473","1477-1497",,92,"""NINDS NIH HHS"":""R01 NS049553"",""NINDS NIH HHS"":""NS 45523"",""NINDS NIH HHS"":""R37 NS041590"",""NINDS NIH HHS"":""NS 41590"",""NINDS NIH HHS"":""R01 NS045523"",""NINDS NIH HHS"":""NS 49553"",""NICHD NIH HHS"":""P30 HD018655"",""NICHD NIH HHS"":""HD 18655"",""NINDS NIH HHS"":""R01 NS041590""",N,,2006-09-01,,Y,N
MED,12516548,PMC2565399,10.1155/np.2002.65,"",2002,,"Abstracts of the 11th Annual Meeting of the Israel Society for Neuroscience. Eilat, Israel, December 15-17, 2002.","Neural Plast",9,"2","65-134",,0,"",Y,cc by,2002-01-01,,Y,N
MED,16339000,PMC2365900,10.1152/jn.00848.2005,"Bisley, James W; Goldberg, Michael E",2006,3,Neural correlates of attention and distractibility in the lateral intraparietal area.,"J Neurophysiol",95,"3","1696-1717",,82,"""NIH HHS"":""DP1 OD006409"",""NEI NIH HHS"":""R01 EY014978"",""NEI NIH HHS"":""R01 EY014978-04"",""NEI NIH HHS"":""P30 EY019007"",""NEI NIH HHS"":""R01 EY014978-05""",N,,2005-12-07,,Y,N
MED,2995611,PMC6565141,10.1523/jneurosci.05-10-02786.1985,"Tootell, RB; Hamilton, SL; Silverman, MS",1985,10,Topography of cytochrome oxidase activity in owl monkey cortex.,"J Neurosci",5,"10","2786-2800",,93,"""NEI NIH HHS"":""EY-00014""",N,,1985-10-01,,Y,N
MED,2769372,PMC6569706,10.1523/jneurosci.09-08-02931.1989,"Wilson, JR",1989,8,Synaptic organization of individual neurons in the macaque lateral geniculate nucleus.,"J Neurosci",9,"8","2931-2953",,42,"""NCRR NIH HHS"":""RR00165"",""NEI NIH HHS"":""EY04976""",N,cc by-nc-sa,1989-08-01,,Y,N
MED,20097215,PMC2888763,10.1016/j.neuropsychologia.2010.01.011,"Murray, Elisabeth A; Wise, Steven P",2010,7,"What, if anything, can monkeys tell us about human amnesia when they can't say anything at all?","Neuropsychologia",48,"8","2385-2405",,16,"""Intramural NIH HHS"":""ZIA MH002736-14""",N,,2010-01-25,,Y,N
PMC,PMC7163931,PMC7163931,,"d’Avella, Andrea; Carlson, Bruce A.; Staudacher, Alexander; Knauff, Markus; Bedford, Fiona K.; Woloszyn, Luke; Sheinberg, David; Richardson, Robert C.; Stephan, Achim; Prochazka, Arthur; Ide, Chizuka; Dezawa, Mari; Matsumoto, Naoya; Itokazu, Yutaka; Lundborg, Göran; Dezawa, Mari; So, Kwok-Fai; Nakamura, Harukazu; Burgoyne, Robert D.; Morgan, Alan; Schütte, Michael; Lalley, Peter M.; Peever, John H.; Duffin, James; Ballanyi, Klaus; Onimaru, Hiroshi; Keller, Bernhard; Ballanyi, Klaus; Onimaru, Hiroshi; Simakajornboon, Narong; Gozal, David; Morris, Kendall F; Bolser, Donald C.; Haji, Akira; Ramirez, Jan-Marino; Mccrimmon, Donald R.; Alheid, George F.; Geisler, Stefanie; Scudder, Charles; Moschovakis, Adonis; Grünert, Ulrike; Martin, Paul R.; Hausselt, Susanne; Euler, Thomas; Peichl, Leo; Wilson, Martin; Hart, Nathan S.; Morgans, Catherine W.; Bayley, Philippa R.; Provencio, Ignacio; Ohno-Shosaku, Takako; Yu, Li; Rao, Yong; Epstein, Marcelo; Petrie, Ryan; Lamarche-Vane, Nathalie; Kiehn, Ole; Simmonds, Andrew",2009,1,R,"Encyclopedia of Neuroscience",,"","3357-3555",,0,"",Y,,2009-01-01,,Y,N
MED,6655501,PMC6564659,10.1523/jneurosci.03-12-02587.1983,"Chalupa, LM; Williams, RW; Hughes, MJ",1983,12,Visual response properties in the tectorecipient zone of the cat's lateral posterior-pulvinar complex: a comparison with the superior colliculus.,"J Neurosci",3,"12","2587-2596",,42,"""NEI NIH HHS"":""EY-03491""",N,cc by-nc-sa,1983-12-01,,Y,N
MED,9092607,PMC6573115,10.1523/jneurosci.17-08-02859.1997,"Andrews, TJ; Halpern, SD; Purves, D",1997,4,"Correlated size variations in human visual cortex, lateral geniculate nucleus, and optic tract.","J Neurosci",17,"8","2859-2868",,205,"""NINDS NIH HHS"":""NS 29187""",N,,1997-04-01,,Y,N
MED,16490418,PMC3593360,10.1016/j.nurx.2005.12.001,"Blasi, Giuseppe; Bertolino, Alessandro",2006,1,Imaging genomics and response to treatment with antipsychotics in schizophrenia.,"NeuroRx",3,"1","117-130",,19,"",N,,2006-01-01,,Y,N
MED,14712829,PMC2565426,10.1155/np.2003.179,"",2003,,"Abstracts of the 12th Annual Meeting of the Israel Society for Neuroscience. Eliat, Israel, December 14-16, 2003.","Neural Plast",10,"3","179-245",,0,"",Y,cc by,2003-01-01,,Y,N
MED,24312945,PMC6863398,10.1038/npp.2013.278,"",2013,12,"Abstracts of the American College of Neuropsychopharmacology (ACNP) 52nd Annual Meeting. December 8-12, 2013. Hollywood, Florida, USA.","Neuropsychopharmacology",38 Suppl 2,"","S1-653",,0,"",N,,2013-12-01,,Y,N
MED,15838110,PMC4164200,10.1196/annals.1315.024,"Dobkin, Bruce H",2004,12,Neurobiology of rehabilitation.,"Ann N Y Acad Sci",1038,"","148-170",,46,"""NICHD NIH HHS"":""R24 HD039629""",N,,2004-12-01,,Y,N
MED,4714104,PMC494342,10.1136/jnnp.36.3.421,"Gascon, GG; Gilles, F",1973,6,Limbic dementia.,"J Neurol Neurosurg Psychiatry",36,"3","421-430",,36,"",N,,1973-06-01,,Y,N
MED,23620888,PMC3633127,10.1093/schbul/sbt011,"",2013,5,"Abstracts of the 14th International Congress on Schizophrenia Research (ICOSR). April 21-15, 2013. Orlando Grande Lakes, Florida, USA.","Schizophr Bull",39 Suppl 1,"","S1-376",,3,"",N,,2013-05-01,,Y,N
PMC,PMC6863371,PMC6863371,,"",2011,11,Poster Session II,"Neuropsychopharmacology",36,"Suppl 1","S198-S323",,0,"",N,,2011-11-30,,Y,N
MED,10777791,PMC6773101,10.1523/jneurosci.20-09-03263.2000,"Barone, P; Batardiere, A; Knoblauch, K; Kennedy, H",2000,5,Laminar distribution of neurons in extrastriate areas projecting to visual areas V1 and V4 correlates with the hierarchical rank and indicates the operation of a distance rule.,"J Neurosci",20,"9","3263-3281",,157,"",N,cc by-nc-sa,2000-05-01,,Y,N
MED,9811807,PMC33918,10.1073/pnas.95.23.13363,"Prusiner, SB",1998,11,Prions.,"Proc Natl Acad Sci U S A",95,"23","13363-13383",,3354,"",N,,1998-11-01,,Y,N
MED,21199051,PMC8094762,10.1111/j.1750-3639.2010.00420.x,"",2010,9,"Abstracts of the XVIIth International Congress of Neuropathology (ICN 2010). Salzburg, Austria. September 11-15, 2010.","Brain Pathol",20 Suppl 1,"","1-107",,0,"",N,,2010-09-01,,Y,N
MED,1527602,PMC6575746,10.1523/jneurosci.12-09-03628.1992,"Drevets, WC; Videen, TO; Price, JL; Preskorn, SH; Carmichael, ST; Raichle, ME",1992,9,A functional anatomical study of unipolar depression.,"J Neurosci",12,"9","3628-3641",,609,"""NINDS NIH HHS"":""NS 06833"",""NHLBI NIH HHS"":""HL 13851""",N,cc by-nc-sa,1992-09-01,,Y,N
MED,13141060,PMC1804478,,"POOL, JL; BRIDGES, TJ",1954,4,Subcortical parietal lobotomy for relief of phantom limb syndrome in the upper extremity: a case report.,"Bull N Y Acad Med",30,"4","302-309",,2,"",N,,1954-04-01,,Y,N
MED,3981171,PMC1028214,10.1136/jnnp.48.2.141,"Bisiach, E; Capitani, E; Porta, E",1985,2,Two basic properties of space representation in the brain: evidence from unilateral neglect.,"J Neurol Neurosurg Psychiatry",48,"2","141-144",,46,"",N,,1985-02-01,,Y,N
MED,17104927,PMC1252740,,"Goldby, F",1943,4,"An experimental study of the thalamus in the phalanger, Trichosurus vulpecula.","J Anat",77,"Pt 3","195-224.4",,5,"",N,,1943-04-01,,Y,N
MED,10436063,PMC6782860,10.1523/jneurosci.19-16-07089.1999,"White, LE; Bosking, WH; Williams, SM; Fitzpatrick, D",1999,8,Maps of central visual space in ferret V1 and V2 lack matching inputs from the two eyes.,"J Neurosci",19,"16","7089-7099",,48,"""NINDS NIH HHS"":""NS29187"",""NEI NIH HHS"":""EY11488"",""NEI NIH HHS"":""EY06729""",N,,1999-08-01,,Y,N
MED,3998826,PMC6565054,10.1523/jneurosci.05-05-01370.1985,"Guillery, RW; LaMantia, AS; Robson, JA; Huang, K",1985,5,The influence of retinal afferents upon the development of layers in the dorsal lateral geniculate nucleus of mustelids.,"J Neurosci",5,"5","1370-1379",,39,"""NEI NIH HHS"":""EY 02374"",""NEI NIH HHS"":""EY 03490"",""NINDS NIH HHS"":""NS 14283""",N,cc by-nc-sa,1985-05-01,,Y,N
MED,3612240,PMC6568950,10.1523/jneurosci.07-07-02239.1987,"Mountcastle, VB; Motter, BC; Steinmetz, MA; Sestokas, AK",1987,7,Common and differential effects of attentive fixation on the excitability of parietal and prestriate (V4) cortical visual neurons in the macaque monkey.,"J Neurosci",7,"7","2239-2255",,66,"""NEI NIH HHS"":""5 RO1 EY03168""",N,cc by-nc-sa,1987-07-01,,Y,N
MED,25238997,PMC7086518,10.1007/s11307-014-0791-7,"Walker, Matthew D; Sossi, Vesna",2015,2,Commentary: an eye on PET quantification.,"Mol Imaging Biol",17,"1","1-3",,9,"",Y,,2015-02-01,,Y,N
