INDEX	MACAQUE_COUNT_IN_TAK	OTHER_SPIECIES_COUNT_IN_TAK	TC_CT_COUNT_IN_TAK	THALAM_COUNT_IN_TAK	CORTEX_COUNT_IN_TAK	INJECT_COUNT_IN_TAK	METHOD_COUNT_IN_TAK	CONNECT_COUNT_IN_TAK	MACAQUE_COUNT_IN_500	OTHER_SPIECIES_COUNT_IN_500	TC_CT_COUNT_IN_500	THALAM_COUNT_IN_500	CORTEX_COUNT_IN_500	INJECT_COUNT_IN_500	METHOD_COUNT_IN_500	CONNECT_COUNT_IN_500	MACAQUE_COUNT_IN_FULL_TEXT	OTHER_SPIECIES_COUNT_IN_FULL_TEXT	TC_CT_COUNT_IN_FULL_TEXT	THALAM_COUNT_IN_FULL_TEXT	CORTEX_COUNT_IN_FULL_TEXT	INJECT_COUNT_IN_FULL_TEXT	METHOD_COUNT_IN_FULL_TEXT	CONNECT_COUNT_IN_FULL_TEXT	RELEVANCE_INDEX_TAK	RELEVANCE_INDEX_500	RELEVANCE_INDEX_FULL_TEXT
3021	0.0	0.0	0.0	28.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	4.0	8.0	12.0	0.0	83.0	1.0	3.0	12.0	21.0	43.4025090451413	38.004512297710406	133.44684401347675
4538	0.0	4.0	0.0	19.0	0.0	0.0	0.0	27.0	0.0	1.0	1.0	6.0	2.0	0.0	0.0	7.0	4.0	26.0	13.0	99.0	58.0	3.0	14.0	245.0	43.39946946154773	51.2917557951716	224.25157462520505
3161	0.0	0.0	0.0	13.0	5.0	0.0	0.0	4.0																	43.39656020446336	0.0	0.0
5224	21.0	3.0	0.0	0.0	0.0	0.0	0.0	20.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	7.0	75.0	29.0	0.0	6.0	50.0	0.0	1.0	134.0	43.36044799996049	29.596864759521598	107.08101399150536
856	0.0	0.0	0.0	8.0	5.0	0.0	0.0	11.0																	43.35557636844247	0.0	0.0
5052	0.0	0.0	0.0	5.0	2.0	0.0	2.0	5.0	0.0	0.0	0.0	4.0	2.0	0.0	1.0	4.0	1.0	83.0	0.0	18.0	35.0	5.0	36.0	37.0	43.35557636844247	36.56610193545151	135.56412200149305
3815	0.0	1.0	0.0	15.0	0.0	0.0	0.0	29.0	0.0	2.0	0.0	11.0	0.0	0.0	0.0	21.0	2.0	15.0	0.0	126.0	0.0	1.0	4.0	257.0	43.345579769588696	38.107054187335365	111.60493696693544
7131	0.0	2.0	0.0	5.0	0.0	0.0	4.0	9.0	0.0	1.0	0.0	4.0	0.0	0.0	2.0	9.0	5.0	34.0	1.0	19.0	16.0	1.0	29.0	77.0	43.32767470425557	37.20713311487244	141.91742910038974
1720	3.0	12.0	0.0	11.0	0.0	0.0	0.0	6.0	1.0	6.0	0.0	4.0	0.0	0.0	0.0	3.0	4.0	50.0	0.0	17.0	0.0	4.0	12.0	29.0	43.3116621394324	26.065502437429284	111.97868416946214
502	3.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	1.0	19.0	2.0	110.0	0.0	3.0	7.0	14.0	43.30733340286331	31.780538303479457	137.56117013302477
2087	2.0	0.0	0.0	3.0	9.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	1.0	2.0	12.0	0.0	19.0	44.0	0.0	2.0	13.0	43.29346376844968	17.328679513998633	79.02826889090692
499	0.0	0.0	0.0	23.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	9.0	10.0	117.0	0.0	345.0	5.0	8.0	57.0	188.0	43.29346376844968	42.42334999855339	192.6184253032567
8992	0.0	6.0	0.0	0.0	3.0	1.0	6.0	3.0	0.0	2.0	0.0	2.0	2.0	1.0	3.0	2.0	4.0	75.0	0.0	8.0	45.0	35.0	58.0	13.0	43.29316841484032	47.50090841842379	174.18940505583168
4752	27.0	6.0	0.0	0.0	3.0	0.0	0.0	3.0	12.0	3.0	0.0	0.0	1.0	0.0	0.0	2.0	93.0	51.0	1.0	27.0	32.0	0.0	9.0	148.0	43.29316841484032	31.83570219851586	153.70930526828803
6132	0.0	5.0	0.0	13.0	11.0	0.0	0.0	4.0	0.0	2.0	0.0	6.0	5.0	0.0	0.0	2.0	8.0	34.0	7.0	86.0	118.0	0.0	0.0	45.0	43.27877716880698	31.71373570269774	154.54549382692824
8322	6.0	0.0	0.0	0.0	8.0	0.0	0.0	12.0	3.0	0.0	0.0	1.0	4.0	0.0	0.0	7.0	19.0	13.0	0.0	1.0	54.0	4.0	11.0	51.0	43.26997116454192	39.23881268736804	128.44138914754035
5333	0.0	0.0	0.0	6.0	8.0	0.0	0.0	12.0	0.0	0.0	0.0	5.0	6.0	0.0	0.0	10.0	10.0	9.0	9.0	193.0	220.0	6.0	8.0	301.0	43.26997116454192	39.63662180154897	246.05038880641163
6329	4.0	0.0	0.0	0.0	18.0	0.0	0.0	11.0	1.0	0.0	0.0	1.0	19.0	0.0	0.0	8.0	14.0	2.0	0.0	5.0	90.0	0.0	1.0	77.0	43.24110726911321	39.82772786564996	94.07018559759813
2439	0.0	0.0	0.0	24.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	17.0	3.0	0.0	0.0	1.0	3.0	4.0	2.0	92.0	21.0	0.0	0.0	6.0	43.17488113536311	39.300925287360826	108.62013294663416
2403	4.0	0.0	0.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.17488113536311	0.0	0.0
3786	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	23.0	0.0	6.0	4.0	19.0	12.0	2.0	43.17488113536311	28.90371757896165	119.13885568666292
1652	4.0	0.0	0.0	3.0	13.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	7.0	2.0	4.0	12.0	32.0	0.0	0.0	4.0	43.1526093836162	22.82174095733918	110.01235959443292
4014	0.0	4.0	0.0	24.0	16.0	0.0	0.0	0.0	0.0	3.0	2.0	12.0	6.0	0.0	0.0	1.0	14.0	44.0	19.0	251.0	132.0	1.0	9.0	115.0	43.13594914409489	63.53749871715463	234.76326588322544
10673	0.0	2.0	0.0	3.0	3.0	0.0	2.0	14.0	0.0	3.0	0.0	5.0	2.0	0.0	1.0	11.0	11.0	52.0	0.0	112.0	106.0	0.0	2.0	213.0	43.12356473165429	39.99407246792077	125.36250799199904
2010	6.0	2.0	0.0	4.0	6.0	0.0	0.0	0.0	2.0	1.0	0.0	11.0	4.0	0.0	0.0	3.0	51.0	24.0	2.0	104.0	158.0	1.0	10.0	77.0	43.08580678283448	49.42755639121116	192.0495577380876
4868	17.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	61.0	28.0	0.0	3.0	144.0	45.0	22.0	40.0	43.06978429924273	29.188652235829696	199.77899493637472
1484	0.0	6.0	0.0	5.0	0.0	0.0	2.0	36.0	0.0	5.0	0.0	3.0	0.0	0.0	1.0	30.0	7.0	30.0	2.0	27.0	11.0	0.0	10.0	235.0	43.06648684407215	34.38083250076798	138.43643832833462
3410	1.0	0.0	0.0	13.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	12.0	0.0	0.0	0.0	5.0	19.0	25.0	0.0	144.0	45.0	2.0	37.0	87.0	43.05159584702861	41.53976272635509	173.08646550916524
10570	0.0	0.0	0.0	6.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	3.0	1.0	39.0	0.0	15.0	1.0	2.0	13.0	41.0	43.05159584702861	24.84906649788001	97.79650318350072
7066	6.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	2.0	63.0	21.0	1.0	11.0	9.0	4.0	45.0	34.0	43.05159584702861	20.63806741338132	177.34932992474896
3739	6.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	6.0	17.0	0.0	9.0	19.0	4.0	11.0	10.0	43.05159584702861	26.87639203842083	120.71017138302508
3384	2.0	16.0	0.0	2.0	9.0	0.0	0.0	20.0	1.0	10.0	0.0	2.0	6.0	0.0	4.0	16.0	8.0	87.0	0.0	34.0	85.0	14.0	34.0	116.0	43.04135673883711	53.11180073658246	184.36814355149457
5903	4.0	6.0	0.0	0.0	0.0	0.0	4.0	18.0	2.0	7.0	0.0	5.0	0.0	1.0	3.0	11.0	17.0	42.0	1.0	9.0	16.0	5.0	38.0	103.0	43.01913284640358	64.89525496693979	171.59467485335912
4707	3.0	22.0	0.0	2.0	2.0	0.0	1.0	10.0	1.0	9.0	0.0	3.0	3.0	0.0	0.0	5.0	38.0	126.0	0.0	29.0	62.0	1.0	84.0	110.0	42.99208767895356	32.079514382549995	163.51199691962225
9949	0.0	4.0	0.0	0.0	13.0	0.0	6.0	14.0	0.0	2.0	0.0	0.0	7.0	0.0	3.0	7.0	2.0	36.0	0.0	4.0	70.0	43.0	25.0	93.0	42.97576331927228	32.460134450661045	172.1532975408703
2830	0.0	0.0	0.0	9.0	5.0	0.0	0.0	8.0	0.0	0.0	0.0	8.0	3.0	0.0	0.0	8.0	40.0	12.0	0.0	122.0	52.0	0.0	9.0	79.0	42.97077116276184	39.88984046564275	144.91510917691463
809	4.0	0.0	0.0	0.0	8.0	0.0	0.0	23.0	2.0	0.0	0.0	0.0	12.0	0.0	0.0	17.0	30.0	9.0	0.0	26.0	72.0	27.0	10.0	189.0	42.97077116276183	38.26272846346961	201.00353101693884
2739	3.0	6.0	0.0	8.0	8.0	0.0	0.0	0.0	1.0	2.0	0.0	11.0	3.0	0.0	0.0	4.0	5.0	3.0	0.0	27.0	19.0	0.0	0.0	9.0	42.929491973131576	44.56197509391319	74.95863790453299
10133	0.0	1.0	0.0	7.0	9.0	0.0	0.0	10.0	0.0	0.0	0.0	4.0	6.0	0.0	0.0	7.0	12.0	33.0	0.0	10.0	93.0	0.0	25.0	60.0	42.91052288464055	36.22113757801675	118.42753386579815
2531	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	7.0	1.0	0.0	3.0	1.0	1.0	12.0	0.0	41.0	4.0	0.0	4.0	7.0	42.90459441148391	47.13400827807628	73.71704566842075
462	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	4.0	4.0	0.0	1.0	7.0	4.0	19.0	0.0	17.0	6.0	0.0	1.0	18.0	42.90459441148391	45.182844181241386	70.38984960290288
7460	0.0	0.0	0.0	10.0	3.0	0.0	0.0	10.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	4.0	2.0	3.0	2.0	39.0	13.0	0.0	0.0	35.0	42.899900897575016	27.60730458931123	103.68051726264024
2207	1.0	0.0	0.0	10.0	0.0	0.0	0.0	10.0	1.0	5.0	0.0	6.0	0.0	0.0	0.0	6.0	22.0	82.0	0.0	75.0	21.0	4.0	29.0	222.0	42.899900897575016	32.53660510297304	174.51639753595737
4437	3.0	9.0	0.0	0.0	12.0	0.0	3.0	3.0	1.0	4.0	1.0	2.0	8.0	0.0	1.0	1.0	107.0	199.0	1.0	6.0	75.0	0.0	2.0	24.0	42.87693562931685	53.41072897649126	121.74662725515164
4653	6.0	0.0	0.0	0.0	17.0	0.0	0.0	5.0	4.0	0.0	0.0	0.0	20.0	0.0	0.0	4.0	55.0	21.0	2.0	9.0	219.0	0.0	10.0	65.0	42.86975762617423	39.36418087512862	156.45795431715572
5644	0.0	16.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	9.0	2.0	3.0	2.0	0.0	0.0	1.0	3.0	96.0	5.0	7.0	4.0	1.0	55.0	24.0	42.853875951083744	45.68187798805384	148.5599530067538
9453	11.0	5.0	0.0	0.0	0.0	0.0	4.0	2.0	7.0	5.0	0.0	0.0	0.0	0.0	2.0	1.0	67.0	14.0	0.0	1.0	2.0	0.0	21.0	2.0	42.85298812710545	31.662755267823076	85.60699587542037
7218	2.0	7.0	0.0	0.0	2.0	0.0	7.0	6.0	2.0	6.0	0.0	0.0	1.0	0.0	5.0	3.0	41.0	199.0	0.0	14.0	54.0	1.0	190.0	144.0	42.8442674087369	35.4091049892502	165.16657599069012
2095	0.0	4.0	0.0	24.0	3.0	0.0	0.0	3.0	0.0	2.0	0.0	9.0	4.0	0.0	0.0	2.0	6.0	20.0	0.0	82.0	14.0	0.0	0.0	11.0	42.83282603501271	34.36887735811529	83.52324694752332
2208	3.0	1.0	0.0	11.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	11.0	2.0	0.0	0.0	2.0	22.0	29.0	5.0	124.0	12.0	0.0	1.0	15.0	42.81877719129957	42.76666119016056	151.2488337037976
1918	4.0	2.0	0.0	2.0	11.0	0.0	0.0	2.0	1.0	1.0	0.0	1.0	4.0	0.0	0.0	1.0	15.0	21.0	0.0	17.0	117.0	0.0	7.0	36.0	42.80087212596644	23.98957471504924	113.14994799699062
1142	0.0	2.0	0.0	9.0	2.0	0.0	2.0	2.0	0.0	1.0	0.0	4.0	2.0	0.0	1.0	1.0	8.0	11.0	2.0	44.0	17.0	0.0	25.0	41.0	42.80087212596644	30.59835391496084	148.25553684930463
7630	4.0	0.0	0.0	0.0	12.0	0.0	3.0	0.0	2.0	3.0	0.0	2.0	9.0	0.0	1.0	0.0	23.0	30.0	3.0	17.0	198.0	2.0	85.0	8.0	42.78206952284759	37.644054321692096	192.44200624766893
847	2.0	2.0	0.0	7.0	13.0	0.0	0.0	0.0	2.0	1.0	0.0	4.0	7.0	0.0	0.0	1.0	19.0	20.0	1.0	51.0	98.0	1.0	3.0	23.0	42.77860037421953	39.55715126110112	147.30115018471645
10035	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	10.0	0.0	0.0	0.0	5.0	1.0	27.0	0.0	58.0	0.0	2.0	4.0	49.0	42.76666119016056	29.718874249255784	98.66917714915016
827	17.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	9.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	53.0	39.0	0.0	4.0	33.0	0.0	8.0	2.0	42.76666119016056	27.760098158203697	93.70357052153943
391	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.76666119016056	0.0	0.0
9959	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	1.0	11.0	0.0	10.0	0.0	0.0	1.0	4.0	4.0	224.0	1.0	168.0	14.0	0.0	4.0	87.0	42.76666119016056	40.91927260177711	125.91115918540464
802	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	3.0	4.0	9.0	1.0	0.0	64.0	0.0	8.0	10.0	6.0	42.76666119016056	46.75919967124941	141.03642428776158
671	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	42.76666119016056	31.780538303479453	40.943445622221006
10070	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	46.0	2.0	0.0	2.0	3.0	42.76666119016056	21.383330595080277	67.45730959720126
10198	3.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	11.0	0.0	5.0	21.0	0.0	4.0	22.0	8.0	152.0	1.0	42.76666119016056	38.71201010907891	141.22196665299913
3475	11.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	17.0	8.0	0.0	14.0	3.0	1.0	26.0	1.0	42.76666119016055	28.903717578961647	108.80829041495268
2988	0.0	0.0	0.0	11.0	5.0	0.0	0.0	5.0	0.0	1.0	0.0	3.0	6.0	0.0	0.0	9.0	10.0	20.0	0.0	32.0	84.0	0.0	9.0	55.0	42.76666119016055	33.71912546032581	118.22084913326944
704	2.0	4.0	0.0	10.0	2.0	0.0	0.0	2.0	1.0	3.0	0.0	11.0	1.0	0.0	0.0	1.0	11.0	35.0	9.0	181.0	52.0	1.0	17.0	79.0	42.73232267647771	35.93942138683913	211.81497674787747
4885	7.0	0.0	0.0	0.0	3.0	0.0	0.0	19.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	28.0	14.0	0.0	4.0	44.0	16.0	20.0	127.0	42.70454859016777	24.849066497880003	174.75419204880956
3019	3.0	0.0	0.0	3.0	19.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	8.0	0.0	0.0	0.0	6.0	4.0	0.0	10.0	28.0	0.0	0.0	1.0	42.70454859016777	28.90371757896165	60.52139344640074
2617	0.0	6.0	0.0	22.0	2.0	0.0	0.0	6.0	0.0	3.0	0.0	13.0	4.0	0.0	0.0	2.0	3.0	37.0	2.0	63.0	14.0	0.0	7.0	25.0	42.68573404979799	37.15823557942385	126.2670584544624
6361	21.0	4.0	0.0	0.0	4.0	0.0	0.0	3.0	14.0	6.0	0.0	0.0	1.0	0.0	0.0	1.0	48.0	25.0	0.0	3.0	8.0	0.0	2.0	10.0	42.67021007648491	30.120153518510925	80.22667565361625
6834	5.0	7.0	0.0	0.0	3.0	2.0	0.0	0.0	2.0	3.0	0.0	0.0	16.0	1.0	0.0	1.0	71.0	52.0	0.0	4.0	169.0	5.0	19.0	18.0	42.66242918788252	39.70828039872103	157.11415568858183
2080	0.0	17.0	0.0	2.0	15.0	0.0	3.0	6.0	0.0	8.0	0.0	1.0	7.0	0.0	1.0	2.0	14.0	106.0	1.0	31.0	217.0	0.0	18.0	208.0	42.66081733856315	25.358763608266194	152.79941924952809
5318	0.0	2.0	0.0	13.0	9.0	0.0	0.0	3.0	0.0	1.0	0.0	7.0	4.0	0.0	0.0	2.0	5.0	25.0	4.0	128.0	40.0	0.0	4.0	64.0	42.63774598938605	32.94837206118952	155.76964927804752
9057	9.0	6.0	0.0	0.0	21.0	0.0	0.0	4.0	5.0	6.0	0.0	2.0	10.0	0.0	0.0	2.0	14.0	11.0	0.0	4.0	59.0	0.0	11.0	11.0	42.63643246079192	42.49443508818342	95.9503903937176
801	0.0	3.0	0.0	53.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	28.0	0.0	1.0	1.0	2.0	13.0	202.0	4.0	255.0	31.0	4.0	50.0	251.0	42.61031318674352	57.18784643776387	227.93472312119815
9281	0.0	2.0	0.0	0.0	5.0	2.0	0.0	15.0	0.0	2.0	0.0	0.0	10.0	1.0	0.0	11.0	6.0	30.0	5.0	12.0	97.0	77.0	4.0	99.0	42.59676215336516	36.07972864679454	232.2138513683257
4754	0.0	0.0	0.0	24.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	14.0	0.0	0.0	2.0	7.0	1.0	43.0	1.0	109.0	8.0	6.0	14.0	61.0	42.58596595708119	47.07753824498249	161.31707551372065
9199	0.0	9.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	1.0	2.0	0.0	9.0	44.0	0.0	3.0	5.0	14.0	43.0	1.0	42.57981852696285	21.265547559423894	133.70290317176557
6319	2.0	13.0	0.0	0.0	8.0	0.0	4.0	6.0	1.0	7.0	0.0	0.0	4.0	0.0	2.0	3.0	19.0	117.0	4.0	8.0	107.0	30.0	44.0	35.0	42.51806098374925	28.737372976690835	230.69876688613107
1274	12.0	2.0	0.0	2.0	4.0	0.0	0.0	0.0	7.0	6.0	0.0	1.0	2.0	0.0	0.0	0.0	46.0	15.0	0.0	7.0	20.0	0.0	11.0	1.0	42.48558144613075	29.327128367627736	97.28812857871624
6203	6.0	0.0	0.0	0.0	9.0	0.0	0.0	9.0	2.0	3.0	0.0	0.0	7.0	0.0	0.0	6.0	46.0	21.0	0.0	8.0	105.0	0.0	5.0	49.0	42.48495242049359	28.34029261811706	115.08654207372776
285	6.0	0.0	0.0	4.0	3.0	0.0	0.0	0.0	2.0	3.0	0.0	2.0	2.0	1.0	1.0	3.0	5.0	18.0	0.0	5.0	8.0	1.0	10.0	15.0	42.48495242049359	52.418605716860775	92.63727426329083
5417	6.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	14.0	35.0	0.0	5.0	23.0	14.0	75.0	3.0	42.48495242049359	35.553480614894134	158.12113720863712
2729	6.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0									42.48495242049359	0.0	0.0
3972	4.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	13.0	0.0	0.0	0.0	0.0	23.0	14.0	3.0	176.0	45.0	2.0	4.0	24.0	42.48495242049359	34.6041074605939	186.0875052595003
9805	0.0	17.0	0.0	17.0	11.0	0.0	0.0	3.0	0.0	7.0	0.0	12.0	7.0	0.0	0.0	1.0	1.0	78.0	0.0	55.0	28.0	0.0	0.0	11.0	42.47897911770877	35.3535541024546	67.70710540688927
6053	0.0	12.0	0.0	8.0	11.0	0.0	0.0	13.0	0.0	7.0	0.0	4.0	5.0	0.0	0.0	14.0	2.0	87.0	0.0	63.0	80.0	1.0	2.0	110.0	42.462166955455416	34.43454439263266	113.98924336912528
1939	0.0	5.0	0.0	4.0	20.0	0.0	0.0	18.0	2.0	4.0	0.0	3.0	16.0	0.0	0.0	12.0	20.0	16.0	1.0	11.0	53.0	0.0	1.0	34.0	42.45566727033421	48.621004180600565	111.60967604686832
3656	0.0	0.0	1.0	1.0	18.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	15.0	0.0	0.0	1.0	1.0	0.0	2.0	4.0	92.0	0.0	0.0	3.0	42.44808211823002	41.58883083359672	80.08562741800894
832	17.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	1.0	0.0	0.0	30.0	8.0	0.0	0.0	11.0	4.0	8.0	1.0	112.0	22.0	0.0	5.0	39.0	42.4439685844727	64.68199998607201	128.3419507132866
4058	0.0	3.0	0.0	3.0	21.0	0.0	0.0	23.0	0.0	1.0	0.0	1.0	9.0	0.0	0.0	14.0	12.0	35.0	6.0	22.0	221.0	2.0	3.0	65.0	42.43583630749043	30.59835391496085	182.2820015874321
9214	4.0	2.0	0.0	0.0	8.0	0.0	0.0	32.0	5.0	1.0	0.0	0.0	20.0	0.0	0.0	15.0	34.0	20.0	4.0	5.0	191.0	1.0	8.0	128.0	42.36581524101828	45.61685613097668	174.03970650908872
342	0.0	1.0	0.0	21.0	0.0	0.0	0.0	12.0	0.0	1.0	1.0	16.0	4.0	0.0	0.0	5.0	59.0	145.0	5.0	340.0	22.0	0.0	37.0	36.0	42.34887695977096	61.28050550175168	204.1969661224716
6541	22.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	53.0	38.0	0.0	10.0	21.0	2.0	25.0	2.0	42.3410650459726	29.957322735539915	132.04315476507628
4731	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	28.0	3.0	0.0	3.0	0.0	3.0	0.0	0.0	42.3410650459726	29.957322735539915	72.48920041122167
2134	1.0	0.0	0.0	5.0	10.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	6.0	0.0	0.0	1.0	3.0	26.0	0.0	45.0	120.0	2.0	4.0	41.0	42.33160430521241	24.18140953475739	126.29160956118496
4626	0.0	0.0	0.0	5.0	10.0	0.0	0.0	11.0	0.0	0.0	0.0	4.0	8.0	0.0	0.0	9.0	5.0	73.0	9.0	77.0	107.0	16.0	20.0	176.0	42.3316043052124	38.59342747599233	246.8420761544681
1873	2.0	0.0	0.0	4.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	7.0	5.0	1.0	6.0	58.0	0.0	3.0	9.0	42.30311419963922	16.479184330021646	99.76223377859174
7706	2.0	0.0	0.0	4.0	2.0	0.0	0.0	6.0	1.0	1.0	0.0	2.0	1.0	0.0	0.0	3.0	11.0	81.0	0.0	58.0	19.0	2.0	3.0	43.0	42.30311419963921	26.92850803955984	126.54580136433106
8406	10.0	0.0	0.0	0.0	12.0	0.0	0.0	2.0	7.0	1.0	0.0	0.0	10.0	0.0	0.0	1.0	44.0	42.0	0.0	10.0	126.0	2.0	2.0	18.0	42.29676095863194	34.86333332247005	126.42467638246823
2238	1.0	9.0	0.0	2.0	12.0	0.0	4.0	0.0	0.0	6.0	0.0	2.0	8.0	0.0	2.0	0.0	3.0	125.0	0.0	23.0	73.0	2.0	31.0	4.0	42.23155041794114	29.066548361932668	122.16803793032622
6390	6.0	6.0	0.0	2.0	22.0	0.0	0.0	0.0	3.0	7.0	0.0	1.0	12.0	0.0	0.0	0.0	30.0	64.0	0.0	12.0	114.0	0.0	3.0	9.0	42.23087515876935	29.46027912074637	100.74112079766093
2006	1.0	1.0	1.0	1.0	11.0	0.0	0.0	0.0	0.0	3.0	1.0	1.0	6.0	0.0	0.0	2.0	2.0	20.0	2.0	13.0	67.0	3.0	3.0	16.0	42.22986201301765	36.71017478597542	135.6053946038479
4308	9.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	9.0	27.0	0.0	3.0	1.0	27.0	7.0	4.0	42.22550798106288	33.27106466687737	129.17581660606163
3086	4.0	3.0	0.0	8.0	0.0	0.0	0.0	3.0	4.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	28.0	60.0	0.0	62.0	7.0	1.0	2.0	27.0	42.22550798106287	23.188681712911475	118.78985459258864
3738	0.0	6.0	0.0	4.0	0.0	2.0	0.0	4.0	0.0	3.0	0.0	2.0	1.0	1.0	0.0	2.0	3.0	17.0	1.0	14.0	1.0	6.0	8.0	26.0	42.22199416176308	31.0352751217805	133.32675060771714
5338	0.0	9.0	0.0	0.0	11.0	0.0	5.0	26.0	0.0	4.0	0.0	0.0	9.0	0.0	3.0	18.0	37.0	128.0	0.0	29.0	214.0	23.0	81.0	571.0	42.216142085254106	36.879188147133135	226.8953647823008
690	16.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	3.0	0.0	4.0	13.0	0.0	2.0	1.0	42.19507705176107	17.64701808773171	57.06331496399934
2793	3.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	8.0	0.0	0.0	0.0	0.0	9.0	36.0	0.0	93.0	7.0	1.0	34.0	70.0	42.19507705176107	27.51742321784176	142.36399424705084
557	0.0	0.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	15.0	3.0	9.0	85.0	14.0	12.0	4.0	39.0	42.17774601187864	38.123094930797	226.4394133371967
5711	5.0	0.0	0.0	0.0	7.0	0.0	0.0	15.0	3.0	1.0	0.0	0.0	4.0	0.0	0.0	8.0	19.0	19.0	1.0	6.0	68.0	4.0	6.0	81.0	42.17774601187863	31.509961698930613	155.6056276915264
4382	9.0	6.0	0.0	0.0	3.0	0.0	0.0	24.0	5.0	4.0	1.0	2.0	3.0	0.0	0.0	15.0	39.0	20.0	3.0	16.0	50.0	38.0	21.0	108.0	42.15988156177029	63.80793668489044	241.08676716519537
